ID,Agree_IN,ASQ1,ASQ1A,ASQ1B,ASQ1C,ASQ2A,ASQ2AC,SQ1,SQ2,SQ3,SQ4,SQ5,SQ5A,SQ5AA,AQ1,ATQ1_7,AQ1A,AQ1B,Q1,Q1A,RQ1A,Q1B_1,Q1B_2,Q1B_3,Q1B_4,Q1B_5,Q1B_6,Q1B_7,Q1B_8,TQ1B_8,Q2,RQ2,Q3,RQ3,Q4,Q5,Q5A,Q6,Q6A,Q7,RQ7,Q7A_1_1,Q7A_1_2,Q7A_1_3,Q7A_1_4,TQ7A_1_4,Q7A_1_5,Q7A_2_1,Q7A_2_2,Q7A_2_3,Q7A_2_4,TQ7A_2_4,Q7A_2_5,Q7A_3_1,Q7A_3_2,Q7A_3_3,Q7A_3_4,TQ7A_3_4,Q7A_3_5,Q7A_4_1,Q7A_4_2,Q7A_4_3,Q7A_4_4,TQ7A_4_4,Q7A_4_5,Q7A_5_1,Q7A_5_2,Q7A_5_3,Q7A_5_4,TQ7A_5_4,Q7A_5_5,Q7A_6_1,Q7A_6_2,Q7A_6_3,Q7A_6_4,TQ7A_6_4,Q7A_6_5,Q7A_7_1,Q7A_7_2,Q7A_7_3,Q7A_7_4,TQ7A_7_4,Q7A_7_5,Q7A_8_1,Q7A_8_2,Q7A_8_3,Q7A_8_4,TQ7A_8_4,Q7A_8_5,Q7A_9_1,Q7A_9_2,Q7A_9_3,Q7A_9_4,TQ7A_9_4,Q7A_9_5,Q7A_10_1,Q7A_10_2,Q7A_10_3,Q7A_10_4,TQ7A_10_4,Q7A_10_5,Q7A_11_1,Q7A_11_2,Q7A_11_3,Q7A_11_4,TQ7A_11_4,Q7A_11_5,Q7A_12_1,Q7A_12_2,Q7A_12_3,Q7A_12_4,TQ7A_12_4,Q7A_12_5,Q7A_13_1,Q7A_13_2,Q7A_13_3,Q7A_13_4,TQ7A_13_4,Q7A_13_5,Q7A_14_1,Q7A_14_2,Q7A_14_3,Q7A_14_4,TQ7A_14_4,Q7A_14_5,Q7A_15_1,Q7A_15_2,Q7A_15_3,Q7A_15_4,TQ7A_15_4,Q7A_15_5,Q7A_16_1,Q7A_16_2,Q7A_16_3,Q7A_16_4,TQ7A_16_4,Q7A_16_5,Q7A_17_1,Q7A_17_2,Q7A_17_3,Q7A_17_4,TQ7A_17_4,Q7A_17_5,Q7A_18_1,Q7A_18_2,Q7A_18_3,Q7A_18_4,TQ7A_18_4,Q7A_18_5,Q7A_19_1,Q7A_19_2,Q7A_19_3,Q7A_19_4,TQ7A_19_4,Q7A_19_5,Q7A_20_1,Q7A_20_2,Q7A_20_3,Q7A_20_4,TQ7A_20_4,Q7A_20_5,Q7A_21_1,Q7A_21_2,Q7A_21_3,Q7A_21_4,TQ7A_21_4,Q7A_21_5,Q7A_22_1,Q7A_22_2,Q7A_22_3,Q7A_22_4,TQ7A_22_4,Q7A_22_5,Q7A_23_1,Q7A_23_2,Q7A_23_3,Q7A_23_4,TQ7A_23_4,Q7A_23_5,Q7A_24_1,Q7A_24_2,Q7A_24_3,Q7A_24_4,TQ7A_24_4,Q7A_24_5,Q7A_25_1,Q7A_25_2,Q7A_25_3,Q7A_25_4,TQ7A_25_4,Q7A_25_5,Q7A_26_1,Q7A_26_2,Q7A_26_3,Q7A_26_4,TQ7A_26_4,Q7A_26_5,Q7A_27_1,Q7A_27_2,Q7A_27_3,Q7A_27_4,TQ7A_27_4,Q7A_27_5,Q7A_28_1,Q7A_28_2,Q7A_28_3,Q7A_28_4,TQ7A_28_4,Q7A_28_5,Q7A_29_1,Q7A_29_2,Q7A_29_3,Q7A_29_4,TQ7A_29_4,Q7A_29_5,Q7A_30_1,Q7A_30_2,Q7A_30_3,Q7A_30_4,TQ7A_30_4,Q7A_30_5,Q7A_31_1,Q7A_31_2,Q7A_31_3,Q7A_31_4,TQ7A_31_4,Q7A_31_5,Q7A_32_1,Q7A_32_2,Q7A_32_3,Q7A_32_4,TQ7A_32_4,Q7A_32_5,Q7A_33_1,Q7A_33_2,Q7A_33_3,Q7A_33_4,TQ7A_33_4,Q7A_33_5,Q7A_34_1,Q7A_34_2,Q7A_34_3,Q7A_34_4,TQ7A_34_4,Q7A_34_5,Q7A_35_1,Q7A_35_2,Q7A_35_3,Q7A_35_4,TQ7A_35_4,Q7A_35_5,Q7A_36_1,Q7A_36_2,Q7A_36_3,Q7A_36_4,TQ7A_36_4,Q7A_36_5,Q7A_37_1,Q7A_37_2,Q7A_37_3,Q7A_37_4,TQ7A_37_4,Q7A_37_5,Q7A_38_1,Q7A_38_2,Q7A_38_3,Q7A_38_4,TQ7A_38_4,Q7A_38_5,Q7A_39_1,Q7A_39_2,Q7A_39_3,Q7A_39_4,TQ7A_39_4,Q7A_39_5,Q7A_40_1,Q7A_40_2,Q7A_40_3,Q7A_40_4,TQ7A_40_4,Q7A_40_5,DQ1,DQ2,TDQ2_10,DQ3,DQ3A,DQ4,DQ4A_1,DQ4A_2,DQ4A_3,DQ4A_4,DQ4A_5,DQ4A_6,DQ4A_7,TDQ4A_7,DQ5,TDQ5_11,DQ6,TDQ6_11,D_SQ1,D_SQ2,D_SQ3,D_SQ4,D_SQ5AA,D_DQ1,D_DQ2,D_DQ3,D_DQ3A,D_DQ4,D_DQ5,D_DQ6,WT
102401,Y,2,34,1,1,2016,8,2,6,15,2,2022-02-25 오전 9:12:57,4,5,3,,,,1,4,3,,,3,,,6,,,,0,0,0,0,2,,,2,1,2,2,7,1,3,1,,1,7,2,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,10,,2,2,5,2,1,,,,,2,,4,0.62
102402,Y,1,38,1,1,2020,1,2,2,10,2,2022-02-25 오전 9:14:13,4,5,2,,1,1,1,1,2,,,3,,,,,,,1,1,0,0,,,,5,,6,4,9,2,5,3,,1,7,1,4,1,,1,7,2,4,1,,1,1,1,4,3,,1,1,1,4,3,,1,1,2,4,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,9,,2,1,7,2,1,,,,,4,,4,0.23
102408,Y,1,37,1,1,2020,7,2,2,4,1,2022-02-25 오전 9:15:52,4,5,1,,,,1,5,3,,2,,,,,,,,7,4,0,0,,,,1,,5,4,1,2,5,1,,1,2,1,4,1,,1,7,2,3,1,,2,7,1,3,1,,2,7,2,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,6,,2,1,2,1,1,,,,,3,,3,0.76
102416,Y,1,41,1,1,2015,4,2,7,16,3,2022-02-25 오전 9:20:35,4,5,3,,,,1,10,5,,2,,,,,,,,3,3,1,1,2,,,2,5,2,2,8,1,4,1,,1,7,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,5,,2,3,6,3,1,,,,,3,,3,0.91
102422,Y,2,33,1,1,2021,8,1,1,15,2,2022-02-25 오전 9:27:09,4,5,1,,,,2,,,,,,,,,,,,1,1,0,0,,,,3,,6,4,7,1,3,1,,2,1,2,1,1,,2,2,1,5,1,,1,3,2,5,1,,1,7,1,5,1,,1,7,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,3,,,,,6,,1,1,5,2,1,,,,,5,,3,0.34
102429,Y,2,33,1,1,2015,12,2,7,1,1,2022-02-25 오전 9:35:35,4,5,8,,,,1,4,3,,2,,,,,,,,1,1,0,0,3,,,3,3,2,2,7,1,3,1,,1,7,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,9,,2,3,1,1,1,,,,,3,,4,0.92
102430,Y,2,38,1,1,2019,3,2,3,10,2,2022-02-25 오전 9:36:13,4,5,2,,,,1,1,2,,2,,,,,,,,2,2,0,0,1,,,4,4,1,1,8,2,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,5,,2,2,7,2,1,,,,,3,,3,0.28
102432,Y,2,33,1,1,2021,3,2,1,10,3,2022-02-25 오전 9:38:57,4,5,2,,,,2,,,,,,,,,,,,0,0,0,0,,,,3,,5,4,2,2,5,1,,1,7,2,5,1,,1,7,1,4,1,,1,9,2,5,3,,1,9,2,5,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,5,,2,1,7,3,1,,,,,4,,3,0.23
102434,Y,,,,,2006,12,2,16,9,2,2022-02-25 오전 9:40:57,4,5,6,,,,1,3,3,,2,,,,,,,,2,2,1,1,3,,,1,5,2,2,10,1,1,1,,2,3,2,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,2,,2,5,2,2,1,,,,,4,,1,0.86
102436,Y,1,38,1,1,2011,7,1,11,16,2,2022-02-25 오전 9:45:12,4,5,4,,3,1,1,6,4,,2,,,,,,,,2,2,1,1,3,,,1,4,3,3,7,1,3,1,,1,7,2,3,1,,1,3,1,3,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,6,,1,3,6,2,1,,,,,2,,3,0.96
102439,Y,,,,,2007,2,1,15,16,3,2022-02-25 오전 9:48:42,4,5,5,,,,1,12,6,,2,,,,,,,,0,0,0,0,4,,,5,5,4,3,4,1,4,5,,2,5,1,3,5,,2,4,1,4,5,,2,4,1,4,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,11,110000000,1,4,6,3,1,,,,,2,,4,0.48
102440,Y,1,41,1,1,2014,6,1,8,15,2,2022-02-25 오전 9:53:15,4,5,4,,,,1,6,4,,2,,,,,,,,1,1,0,0,3,,,1,3,5,4,3,1,5,1,,1,8,2,5,1,,1,8,1,4,1,,1,10,2,4,1,,1,7,1,4,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,8,,1,3,5,2,1,,,,,4,,4,0.71
102444,Y,,,,,2006,4,2,16,9,2,2022-02-25 오전 10:06:52,4,5,6,,,,2,,,,,,,,,,,,3,3,3,3,2,,,2,1,4,3,5,2,3,3,,2,8,2,4,5,,2,3,1,2,1,,1,9,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,3,,,,,8,,2,5,2,2,1,,,,,5,,4,0.86
102449,Y,1,41,1,1,2014,4,2,8,1,1,2022-02-25 오전 10:13:11,4,5,4,,,,1,4,3,,2,,,,,,,,1,1,0,0,3,,,3,2,4,3,8,1,4,1,,1,7,2,4,1,,1,3,2,4,1,,1,3,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,9,,2,3,1,1,1,,,,,4,,4,0.92
102457,Y,,,,,2007,1,1,15,1,1,2022-02-25 오전 10:16:03,4,5,5,,,,1,1,2,,2,,,,,,,,2,2,1,1,1,,,3,3,2,2,4,2,1,1,,2,11,2,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,1,,1,4,1,1,1,,,,,4,,1,0.45
102464,Y,,,,,2006,4,2,16,4,1,2022-02-25 오전 10:16:36,4,5,6,,,,1,6,4,,2,,,,,,,,2,2,6,4,1,,,3,3,3,3,9,1,4,1,,2,9,2,5,1,,1,5,2,3,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,2,,2,5,2,1,1,,,,,3,,1,0.86
102467,Y,,,,,2007,2,1,15,3,1,2022-02-25 오전 10:18:52,4,5,6,,,,1,6,4,,,3,,,,,,,1,1,0,0,3,,,2,4,5,4,5,1,4,9,,2,9,1,3,1,,1,8,2,3,1,,1,5,2,3,1,,2,5,1,4,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,9,,1,4,5,1,1,,,,,4,,4,0.3
102471,Y,,,,,2007,1,1,15,17,2,2022-02-25 오전 10:17:39,4,5,5,,,,1,6,4,,2,,,,,,,,2,2,0,0,2,,,3,5,11,5,4,1,3,3,,2,3,2,2,1,,1,8,1,1,1,,2,8,2,3,1,,1,8,1,3,3,,2,7,2,4,3,,2,10,2,3,1,,2,4,1,3,1,,1,6,1,1,6,,2,4,1,2,3,,1,11,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,3,,,,,5,,1,4,7,2,1,,,,,5,,3,0.09
102478,Y,1,39,1,1,2020,6,1,2,9,2,2022-02-25 오전 10:19:49,4,5,1,,,,1,1,2,,2,,,,,,,,6,4,0,0,,,,2,,3,3,8,1,1,1,,2,8,1,5,1,,1,7,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,8,,1,1,2,2,1,,,,,3,,4,0.8
102493,Y,1,41,1,1,2014,11,2,8,14,2,2022-02-25 오전 10:21:56,4,5,4,,,,1,2,2,,2,,,,,,,,3,3,1,1,3,,,1,2,3,3,8,1,1,5,,2,8,1,1,5,,2,11,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,8,,2,3,4,2,1,,,,,3,,4,0.72
102500,Y,,,,,2007,1,2,15,16,3,2022-02-25 오전 10:22:06,4,5,5,,,,1,4,3,,,3,4,,,,,,2,2,2,2,3,,,2,5,7,4,4,2,2,6,,2,4,2,1,6,,2,6,2,1,7,,2,7,1,5,3,,2,3,2,4,4,,2,5,2,1,4,,2,5,2,2,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,5,,2,4,6,3,1,,,,,4,,3,0.45
102506,Y,,,,,2007,1,2,15,11,3,2022-02-25 오전 10:22:53,4,5,5,,,,1,5,3,,2,,,,,,,,2,2,3,3,3,,,2,3,5,4,4,2,1,2,,2,4,2,1,2,,2,4,1,1,2,,2,4,2,1,2,,2,4,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,,,,,,3,,2,4,3,3,1,,,,,5,,2,0.26
102511,Y,,,,,2007,2,1,15,10,2,2022-02-25 오전 10:23:20,4,5,1,,,,1,17,6,,2,,,,,,,,1,1,2,2,3,,,1,4,8,4,4,1,1,10,밖,2,4,1,1,9,,1,5,1,3,1,,1,5,1,3,5,,1,5,2,2,4,,2,4,1,2,4,,1,4,1,2,3,,2,2,1,3,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,,,,,1,,1,4,7,2,1,,,,,5,,1,0.09
102514,Y,,,,,2007,12,1,15,3,1,2022-02-25 오전 10:23:32,4,5,5,,,,1,3,3,,,3,4,,,7,,,1,1,2,2,4,,,2,3,3,3,8,1,5,1,,1,8,2,5,1,,1,6,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,2,,1,4,5,1,1,,,,,4,,1,0.3
102516,Y,,,,,2007,2,1,15,3,1,2022-02-25 오전 10:23:30,4,5,5,,,,1,6,4,,2,,,,,,,,2,2,0,0,3,,,3,4,3,3,7,1,2,5,,2,6,1,3,3,,2,8,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,3,,,,,2,,1,4,5,1,1,,,,,4,,1,0.3
102531,Y,1,40,1,1,2011,12,1,11,7,1,2022-02-25 오전 10:26:09,4,5,4,,,,1,6,4,,2,,,,,,,,2,2,1,1,2,,,1,5,2,2,8,1,4,1,,1,8,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,9,,1,3,6,1,1,,,,,4,,4,0.96
102533,Y,1,39,1,1,2021,4,2,1,5,1,2022-02-25 오전 10:27:27,4,5,2,,,,1,2,2,,2,,,,,,,,1,1,0,0,,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,6,,2,1,4,1,1,,,,,3,,3,0.25
102536,Y,2,33,1,1,2020,12,2,2,13,2,2022-02-25 오전 10:27:01,4,5,1,,,,1,1,2,,2,,,,,,,,1,1,0,0,,,,2,,3,3,7,2,5,1,,1,7,1,4,1,,1,10,1,1,10,경비실,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,10,,2,1,4,2,1,,,,,3,,4,0.25
102537,Y,1,36,1,1,2021,11,1,1,1,1,2022-02-25 오전 10:27:10,4,5,1,,,,2,,,,,,,,,,,,0,0,0,0,,,,1,,2,2,7,1,4,1,,1,7,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,9,,1,1,1,1,1,,,,,3,,4,0.62
